"Format","PiBoSo CSV File"
"Venue","Pittsburgh International v1.0b"
"Vehicle","Yamaha YZF-R3"
"User","jrob314159"
"Data Source","GP Bikes"
"Comment",""
"Date","04/16/26"
"Time","11:11:18"
"Sample Rate","20"
"Duration","330.650"
"Segment","Session"
"Beacon Markers","165.142, 292.202"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","InputThrottle","Throttle","FrontBrake","RearBrake","Clutch","FrontSusp","RearSusp","FrontWheel","RearWheel","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","bar","bar","%","%","%","m/s","m/s","deg/s","m","m"

"29.800","614.827","11938","85.655380","84.067017","5","139.463058","0.182090","0.256635","-0.839215","100.000000","100.000000","0.000000","0.000000","0.000000","77.289101","52.616615","38.243820","38.380978","6.718687","-202.827393","-154.069717"
"29.850","616.759","11974","85.649971","84.060745","5","139.749925","0.159708","0.245022","-0.710875","100.000000","100.000000","0.000000","0.000000","0.000000","77.315826","51.511009","38.381531","38.575882","9.608476","-201.571716","-155.544098"
"29.900","618.695","12013","85.644341","84.054375","5","140.280428","0.055774","0.244237","-0.379031","100.000000","100.000000","0.000000","0.000000","0.000000","77.194244","52.185650","38.472897","38.733536","4.095075","-200.319595","-157.028687"
"29.950","620.638","12053","85.638496","84.047882","5","140.670937","-0.197286","0.229258","0.070298","100.000000","100.000000","0.000000","0.000000","0.000000","77.276543","52.486832","38.589134","38.856636","-8.753651","-199.065842","-158.520340"
"30.000","622.587","12094","85.632431","84.041252","5","141.096231","-0.149512","0.229900","-0.673558","100.000000","100.000000","0.000000","0.000000","0.000000","77.215340","52.541351","38.727180","38.930634","-8.715698","-197.803452","-160.012909"
"30.050","624.543","12137","85.626175","84.034508","5","141.572488","-0.184802","0.257757","-0.862508","100.000000","100.000000","0.000000","0.000000","0.000000","76.863159","52.504475","38.839821","39.030228","-3.573355","-196.531540","-161.505219"
"30.100","626.504","12174","85.619743","84.027641","5","141.821054","-0.212240","0.219326","-0.579192","100.000000","100.000000","0.000000","0.000000","0.000000","77.447586","52.241749","38.973812","39.266338","-2.615059","-195.249954","-162.995834"
"30.150","628.471","12216","85.613144","84.020683","5","142.442303","-0.169430","0.255500","-0.838372","100.000000","100.000000","0.000000","0.000000","0.000000","76.968987","53.185608","39.016056","39.323109","-3.196743","-193.957733","-164.485214"
"30.200","630.445","12249","85.606415","84.013588","5","142.875261","-0.160151","0.244166","-0.624628","100.000000","100.000000","0.000000","0.000000","0.000000","76.363525","52.005203","39.122391","39.332500","-1.648239","-192.655823","-165.975754"
"30.250","632.425","12279","85.599571","84.006393","5","143.305746","-0.120060","0.240274","-0.702047","100.000000","100.000000","0.000000","0.000000","0.000000","75.312843","50.221909","39.226673","39.366425","-2.149625","-191.345154","-167.466827"
"30.300","634.411","12309","85.592636","83.999100","5","143.626726","-0.127358","0.231367","-0.521291","100.000000","100.000000","0.000000","0.000000","0.000000","75.054359","48.969276","39.370663","39.544827","-2.329539","-190.027451","-168.958740"
"30.351","636.405","12340","85.585602","83.991730","5","143.994878","-0.083617","0.242009","-0.517076","100.000000","100.000000","0.000000","0.000000","0.000000","75.226349","49.256199","39.567562","39.674496","-1.322448","-188.702911","-170.451584"
"30.401","638.407","12375","85.578491","83.984291","5","144.405931","-0.132243","0.210254","-0.381952","100.000000","100.000000","0.000000","0.000000","0.000000","75.850555","50.496326","39.646584","39.973568","-2.425300","-187.372864","-171.945663"
"30.451","640.416","12403","85.571297","83.976768","5","144.936172","-0.072736","0.264302","-0.413993","100.000000","100.000000","0.000000","0.000000","0.000000","75.424644","51.062279","39.640091","39.892597","-1.254333","-186.035599","-173.442841"
"30.501","642.432","12427","85.564034","83.969162","5","145.399837","-0.048313","0.234060","-0.488341","100.000000","100.000000","0.000000","0.000000","0.000000","74.218330","49.081123","39.752266","39.908291","-0.995357","-184.691833","-174.943558"
"30.551","644.453","12455","85.556702","83.961502","5","145.585602","0.008033","0.209644","-0.389261","100.000000","100.000000","0.000000","0.000000","0.000000","73.854622","47.041767","39.901825","40.036270","1.370942","-183.344467","-176.447495"
"30.601","646.479","12484","85.549309","83.953804","5","146.008548","-0.002428","0.213731","-0.278587","100.000000","100.000000","0.000000","0.000000","0.000000","73.971420","47.393963","40.028538","40.211544","0.498357","-181.994568","-177.955154"
"30.651","648.510","12515","85.541847","83.946068","5","146.319159","0.005301","0.206992","-0.204454","100.000000","100.000000","0.000000","0.000000","0.000000","74.730713","48.574543","40.159225","40.423580","-0.084890","-180.642212","-179.466980"
"30.701","650.546","12545","85.534317","83.938293","5","146.748148","-0.004100","0.212869","-0.216676","100.000000","100.000000","0.000000","0.000000","0.000000","75.099724","49.876381","40.243267","40.471451","-0.264545","-179.286957","-180.983521"
"30.751","652.588","12574","85.526726","83.930473","5","147.039491","-0.002290","0.201764","-0.202686","100.000000","100.000000","0.000000","0.000000","0.000000","75.505646","50.230907","40.295708","40.610126","-0.265030","-177.928802","-182.504333"
"30.801","654.635","12602","85.519081","83.922615","5","147.484314","0.000146","0.229063","-0.213029","100.000000","100.000000","0.000000","0.000000","0.000000","75.289276","50.549271","40.497536","40.564053","0.039641","-176.566956","-184.029816"
"30.851","656.687","12632","85.511383","83.914726","5","147.813519","0.003501","0.215110","-0.210485","100.000000","100.000000","0.000000","0.000000","0.000000","75.676971","50.774891","40.561085","40.773010","-0.104426","-175.202484","-185.558640"
"30.901","658.745","12663","85.503624","83.906815","5","148.275618","-0.014290","0.226396","-0.204215","100.000000","100.000000","0.000000","0.000000","0.000000","75.244560","51.277321","40.629372","40.823734","-0.019134","-173.834366","-187.091949"
"30.951","660.808","12697","85.495827","83.898872","5","148.694060","0.006480","0.175495","-0.260559","100.000000","100.000000","0.000000","0.000000","0.000000","74.243340","50.297642","40.640976","40.871891","-0.145584","-172.462265","-188.629730"
"31.001","662.878","12721","85.487976","83.890907","5","148.988644","0.105281","0.184014","-0.637673","100.000000","100.000000","0.000000","0.000000","0.000000","72.976868","47.345226","40.746761","40.844303","3.814913","-171.087189","-190.173004"
"31.051","664.952","12748","85.480087","83.882942","5","149.186920","0.111859","0.164966","-0.552904","100.000000","100.000000","0.000000","0.000000","0.000000","72.989151","46.101711","40.916431","41.042282","6.283041","-169.714157","-191.722565"
"31.101","667.029","12776","85.472168","83.874985","5","149.615442","0.060878","0.191259","-0.335228","100.000000","100.000000","0.000000","0.000000","0.000000","73.141273","47.144093","40.987808","41.210720","2.955022","-168.343460","-193.279480"
"31.151","669.110","12807","85.464211","83.867020","5","149.860204","-0.154121","0.169616","0.117777","100.000000","100.000000","0.000000","0.000000","0.000000","73.870033","48.111088","41.126492","41.362377","-7.030200","-166.971924","-194.842010"
"31.201","671.197","12837","85.456223","83.859055","5","150.166420","-0.113319","0.181259","-0.460732","100.000000","100.000000","0.000000","0.000000","0.000000","74.673248","49.321529","41.178604","41.501705","-7.746212","-165.594421","-196.404633"
"31.251","673.289","12869","85.448204","83.851082","5","150.582582","-0.129065","0.195689","-0.665279","100.000000","100.000000","0.000000","0.000000","0.000000","74.648438","50.373260","41.304630","41.464317","-2.229647","-164.209030","-197.967575"
"31.301","675.385","12894","85.440170","83.843102","5","150.943318","-0.157586","0.181674","-0.497916","100.000000","100.000000","0.000000","0.000000","0.000000","74.587769","50.159561","41.327648","41.545937","-1.939553","-162.815750","-199.529907"
"31.351","677.487","12921","85.432106","83.835121","5","151.208020","-0.102591","0.183907","-0.489328","100.000000","100.000000","0.000000","0.000000","0.000000","74.395424","49.450554","41.513103","41.579762","-1.562589","-161.414505","-201.091522"
"31.401","679.593","12947","85.424026","83.827141","5","151.598035","-0.100542","0.189489","-0.458708","100.000000","100.000000","0.000000","0.000000","0.000000","74.407944","49.831207","41.584717","41.761761","-1.694259","-160.007187","-202.652679"
"31.451","681.703","12975","85.415932","83.819176","5","151.761292","-0.107365","0.139798","-0.268492","100.000000","100.000000","0.000000","0.000000","0.000000","75.386093","50.535183","41.583363","42.082584","-1.047855","-158.594742","-204.214035"
"31.501","683.818","12997","85.407829","83.811218","5","152.224118","0.057543","0.191208","-0.727350","100.000000","100.000000","0.000000","0.000000","0.000000","75.093422","51.297188","41.712482","41.864494","2.600059","-157.176285","-205.778198"
"31.551","685.937","12772","85.364212","83.802437","5","152.171562","-0.001357","-0.038810","-0.282940","100.000000","29.599995","0.000000","0.000000","0.000000","74.742279","50.045197","41.716137","41.548500","5.051898","-155.757523","-207.346207"
"31.601","688.057","11834","85.300964","83.789650","6","152.963622","-0.079747","0.457125","0.046729","100.000000","82.240005","0.000000","0.000000","0.000000","73.403908","51.542793","41.866932","42.302261","-4.981929","-154.338531","-208.915695"
"31.651","690.189","11466","85.300446","83.776009","6","153.376927","-0.077519","0.304751","-0.287619","100.000000","100.000000","0.000000","0.000000","0.000000","74.874413","50.283154","42.183254","42.218189","-4.197316","-152.909729","-210.492264"
"31.701","692.325","11424","85.301567","83.763542","6","153.663176","-0.007106","0.170539","-0.508118","100.000000","100.000000","0.000000","0.000000","0.000000","75.412613","49.618908","42.103836","42.301006","1.875838","-151.477051","-212.070465"
"31.751","694.465","11442","85.301750","83.752205","6","153.909297","-0.017371","0.194638","-0.224123","100.000000","100.000000","0.000000","0.000000","0.000000","75.313301","48.971966","42.157841","42.390511","1.038401","-150.040939","-213.651230"
"31.801","696.609","11462","85.301056","83.741798","6","154.275870","0.000190","0.171086","-0.228018","100.000000","100.000000","0.000000","0.000000","0.000000","74.851379","48.851353","42.322849","42.449448","-0.014795","-148.601181","-215.234909"
"31.851","698.758","11486","85.299614","83.732162","6","154.549251","0.007470","0.188030","-0.223875","100.000000","100.000000","0.000000","0.000000","0.000000","74.844307","48.941170","42.325630","42.598213","0.344430","-147.159256","-216.821701"
"31.901","700.911","11508","85.297523","83.723167","6","154.897572","-0.006750","0.155710","-0.184704","100.000000","100.000000","0.000000","0.000000","0.000000","74.444702","48.998436","42.448681","42.636742","0.290910","-145.714294","-218.412613"
"31.951","703.069","11527","85.294861","83.714714","6","155.130400","0.001089","0.177647","-0.184897","100.000000","100.000000","0.000000","0.000000","0.000000","74.556061","48.573608","42.495285","42.745140","-0.133985","-144.266937","-220.006683"
"32.001","705.232","11556","85.291710","83.706718","6","155.691074","0.005686","0.165184","-0.195485","100.000000","100.000000","0.000000","0.000000","0.000000","72.651863","48.479527","42.470901","42.614037","0.040233","-142.816147","-221.605011"
"32.051","707.401","11573","85.288116","83.699081","6","155.961488","-0.007967","0.166342","-0.211149","100.000000","100.000000","0.000000","0.000000","0.000000","70.343727","43.935081","42.503246","42.565483","0.071683","-141.361343","-223.207870"
"32.101","709.573","11596","85.284157","83.691772","6","156.136830","0.012403","0.172813","-0.193915","100.000000","100.000000","0.000000","0.000000","0.000000","69.141083","40.591320","42.659355","42.650391","-0.017337","-139.904663","-224.813065"
"32.151","711.747","11609","85.279900","83.684746","6","156.334460","-0.009003","0.151413","-0.175852","100.000000","100.000000","0.000000","0.000000","0.000000","69.180595","40.181625","42.754848","42.899998","0.115558","-138.446640","-226.420090"
"32.201","713.925","11629","85.275368","83.677948","6","156.533052","0.019928","0.177592","-0.170962","100.000000","100.000000","0.000000","0.000000","0.000000","69.847664","41.263683","42.910053","43.017052","-0.021886","-136.986557","-228.029663"
"32.251","716.105","11649","85.270599","83.671341","6","156.845119","0.005351","0.128402","-0.254234","100.000000","100.000000","0.000000","0.000000","0.000000","70.738976","43.098335","42.957157","43.220436","0.123523","-135.524811","-229.641510"
"32.301","718.290","11665","85.265625","83.664886","6","157.076450","0.094768","0.173428","-0.487846","100.000000","100.000000","0.000000","0.000000","0.000000","71.122841","44.019871","42.944374","43.202675","3.798280","-134.061630","-231.257675"
"32.351","720.479","11686","85.260460","83.658554","6","157.409637","0.066916","0.135723","-0.371169","100.000000","100.000000","0.000000","0.000000","0.000000","70.787689","44.196175","43.056522","43.149532","3.623356","-132.598999","-232.880005"
"32.401","722.670","11700","85.255142","83.652328","6","157.585254","-0.005219","0.138101","-0.061456","100.000000","100.000000","0.000000","0.000000","0.000000","70.873848","43.733479","43.140217","43.279217","-0.163376","-131.137650","-234.507446"
"32.451","724.865","11718","85.249687","83.646194","6","157.826472","-0.122526","0.139658","-0.076068","100.000000","100.000000","0.000000","0.000000","0.000000","71.381271","44.561340","43.192974","43.456192","-8.367361","-129.674103","-236.136475"
"32.501","727.062","11736","85.244102","83.640144","6","157.969446","-0.091670","0.122178","-0.452636","100.000000","100.000000","0.000000","0.000000","0.000000","72.384590","45.736195","43.384407","43.573360","-3.814255","-128.205154","-237.764862"
"32.551","729.262","11755","85.238388","83.634155","6","158.253758","-0.089011","0.157004","-0.440150","100.000000","100.000000","0.000000","0.000000","0.000000","73.387405","47.658913","43.433411","43.619015","-1.136954","-126.730988","-239.392029"
"32.601","731.466","11773","85.232590","83.628212","6","158.472194","-0.105939","0.119823","-0.317624","100.000000","100.000000","0.000000","0.000000","0.000000","74.077400","48.926388","43.504654","43.715141","-1.179627","-125.250854","-241.018311"
"32.651","733.672","11787","85.226707","83.622299","6","158.655830","-0.065472","0.125708","-0.344476","100.000000","100.000000","0.000000","0.000000","0.000000","74.946114","49.979515","43.552788","43.824615","-0.541213","-123.765549","-242.643860"
"32.701","735.882","11804","85.220741","83.616425","6","159.025809","0.006167","0.153338","-0.466239","100.000000","100.000000","0.000000","0.000000","0.000000","74.916306","51.047844","43.542728","43.801182","2.160689","-122.276237","-244.270782"
"32.751","738.095","11815","85.214729","83.610565","6","159.176720","0.080602","0.121564","-0.531106","100.000000","100.000000","0.000000","0.000000","0.000000","75.033340","50.281864","43.685089","43.840176","4.775720","-120.785294","-245.901337"
"32.801","740.311","11832","85.208649","83.604729","6","159.481000","0.106981","0.136310","-0.500251","100.000000","100.000000","0.000000","0.000000","0.000000","74.646286","50.559437","43.692852","43.870125","4.640351","-119.296288","-247.537125"
"32.851","742.527","11847","85.202530","83.598915","6","159.557712","0.077084","0.109649","-0.414497","100.000000","100.000000","0.000000","0.000000","0.000000","75.167755","50.264858","43.772636","44.091236","2.099719","-117.810303","-249.179352"
"32.901","744.740","11866","85.196350","83.593132","6","159.775612","-0.011046","0.123063","-0.164420","100.000000","100.000000","0.000000","0.000000","0.000000","75.718018","51.399338","43.847950","44.147648","-1.561381","-116.326767","-250.827133"
"32.951","746.956","11888","85.190109","83.587357","6","160.010857","-0.181071","0.089575","-0.171079","100.000000","100.000000","0.000000","0.000000","0.000000","76.239883","52.498863","43.886105","44.269249","-10.629978","-114.840576","-252.476532"
"33.001","749.177","11905","85.183807","83.581581","6","160.378665","-0.141644","0.133730","-0.796383","100.000000","100.000000","0.000000","0.000000","0.000000","75.441589","52.516281","43.929565","44.061302","-5.791826","-113.346542","-254.125107"
"33.051","751.400","11920","85.177483","83.575806","6","160.466336","-0.160503","0.110541","-0.701507","100.000000","100.000000","0.000000","0.000000","0.000000","75.223618","50.638153","43.994762","44.202087","-1.759511","-111.846107","-255.771286"
"33.101","753.625","11938","85.171127","83.570061","6","160.662263","-0.146398","0.101356","-0.566507","100.000000","100.000000","0.000000","0.000000","0.000000","75.329079","50.588478","44.036037","44.360111","-1.816399","-110.339340","-257.414246"
"33.151","755.853","11951","85.164734","83.564323","6","160.933736","-0.113322","0.125199","-0.604273","100.000000","100.000000","0.000000","0.000000","0.000000","75.039551","50.802647","44.074604","44.310474","-0.868260","-108.825684","-259.055511"
"33.201","758.085","11962","85.158340","83.558578","6","161.120201","-0.094012","0.139248","-0.535886","100.000000","100.000000","0.000000","0.000000","0.000000","74.452148","49.871235","44.119492","44.258354","-0.566796","-107.306328","-260.695953"
"33.250","760.319","11973","85.151955","83.552841","6","161.323819","-0.089018","0.106528","-0.421645","100.000000","100.000000","0.000000","0.000000","0.000000","74.004585","48.721043","44.195629","44.338680","-0.190272","-105.782494","-262.335632"
"33.300","762.555","11986","85.145561","83.547127","6","161.449420","-0.061305","0.125099","-0.374956","100.000000","100.000000","0.000000","0.000000","0.000000","74.025330","48.384102","44.291378","44.423893","-0.287564","-104.254845","-263.974854"
"33.350","764.794","12002","85.139160","83.541420","6","161.764824","-0.018597","0.117345","-0.455691","100.000000","100.000000","0.000000","0.000000","0.000000","73.607033","49.035309","44.300919","44.473694","1.046851","-102.723984","-265.614563"
"33.400","767.036","12009","85.132759","83.535721","6","161.853113","-0.009594","0.084822","-0.308017","100.000000","100.000000","0.000000","0.000000","0.000000","73.790459","48.216393","44.384922","44.564236","2.126101","-101.191109","-267.256317"
"33.450","769.279","12019","85.126373","83.530045","6","161.893254","-0.014258","0.039701","-0.190503","100.000000","100.000000","0.000000","0.000000","0.000000","74.848595","49.097313","44.559925","44.787712","1.142708","-99.658203","-268.899292"
"33.500","771.523","12041","85.119980","83.524399","6","162.055495","-0.006083","0.102742","-0.140362","100.000000","100.000000","0.000000","0.000000","0.000000","76.468315","52.094490","44.543793","45.062130","0.351837","-98.125298","-270.544006"
"33.550","773.773","12050","85.113564","83.518753","6","162.505989","-0.001826","0.140676","-0.174646","100.000000","100.000000","0.000000","0.000000","0.000000","76.454285","53.796082","44.549320","44.713226","-0.462649","-96.589394","-272.192963"
"33.600","776.026","12057","85.107178","83.513100","6","162.746535","0.008405","0.136694","-0.195113","100.000000","100.000000","0.000000","0.000000","0.000000","75.103775","51.666214","44.574837","44.610153","-0.259766","-95.051125","-273.844879"
"33.650","778.280","12069","85.100815","83.507462","6","162.647218","-0.087210","0.045615","0.120626","100.000000","100.000000","0.000000","0.000000","0.000000","75.571533","49.932770","44.647346","45.005272","-2.075117","-93.512070","-275.496948"
"33.700","780.537","12084","85.094437","83.501869","6","162.963322","-0.036491","0.149185","-0.127745","100.000000","100.000000","0.000000","0.000000","0.000000","75.243118","51.203461","44.760544","44.833435","-3.291322","-91.968414","-277.148651"
"33.750","782.796","12097","85.088074","83.496277","6","163.154457","0.109086","0.105170","-0.510656","100.000000","100.000000","0.000000","0.000000","0.000000","75.850517","51.676441","44.745445","45.072128","5.461546","-90.422630","-278.800842"
"33.800","785.057","12106","85.081726","83.490707","6","163.221295","0.065065","0.113040","-0.059713","100.000000","100.000000","0.000000","0.000000","0.000000","76.411804","52.041954","44.835510","45.087498","5.458698","-88.877708","-280.457123"
"33.850","787.320","12122","85.075386","83.485153","6","163.473500","0.043013","0.122734","0.110571","100.000000","100.000000","0.000000","0.000000","0.000000","76.336472","52.946545","44.818840","45.082695","0.567412","-87.333626","-282.117523"
"33.900","789.587","12132","85.069061","83.479614","6","163.587511","0.012421","0.082286","0.036472","100.000000","100.000000","0.000000","0.000000","0.000000","76.429657","52.557301","45.016277","45.069798","-2.354744","-85.789314","-283.781952"
"33.950","791.855","12149","85.062752","83.474098","6","163.739644","0.012179","0.105675","-0.119964","100.000000","100.000000","0.000000","0.000000","0.000000","77.226105","53.613705","44.979019","45.388809","-0.627831","-84.245438","-285.447388"
"34.000","794.125","12160","85.056450","83.468597","6","163.892574","-0.012164","0.088288","-0.107284","100.000000","100.000000","0.000000","0.000000","0.000000","78.017418","55.065720","45.087452","45.419876","-0.016719","-82.699692","-287.115356"
"34.050","796.398","12173","85.050163","83.463120","6","164.187021","-0.012868","0.118135","-0.117431","100.000000","100.000000","0.000000","0.000000","0.000000","77.902504","56.098228","44.970322","45.345436","-0.126715","-81.151695","-288.785187"
"34.100","798.676","12180","85.043907","83.457634","6","164.430231","-0.006070","0.085782","-0.133518","100.000000","100.000000","0.000000","0.000000","0.000000","76.584229","53.627384","45.008694","45.192368","0.116225","-79.600594","-290.458099"
"34.150","800.956","12193","85.037666","83.452171","6","164.553580","-0.017026","0.088090","-0.111143","100.000000","100.000000","0.000000","0.000000","0.000000","75.395370","51.321674","45.155197","45.157970","0.209645","-78.048042","-292.132477"
"34.200","803.237","12204","85.031456","83.446747","6","164.615968","-0.009363","0.070990","-0.118514","100.000000","100.000000","0.000000","0.000000","0.000000","75.642090","50.721066","45.267735","45.376610","-0.147984","-76.494942","-293.807251"
"34.250","805.518","12222","85.025269","83.441360","6","164.768170","-0.011521","0.066655","-0.110251","100.000000","100.000000","0.000000","0.000000","0.000000","76.665855","52.554382","45.233150","45.724384","-0.058779","-74.941238","-295.482635"
"34.300","807.803","12232","85.019089","83.435989","6","164.920235","0.001306","0.097954","-0.116665","100.000000","100.000000","0.000000","0.000000","0.000000","77.437607","54.160786","45.298016","45.647408","0.177780","-73.385391","-297.160400"
"34.350","810.089","12240","85.012939","83.430634","6","165.072272","-0.001084","0.055265","-0.113304","100.000000","100.000000","0.000000","0.000000","0.000000","77.737595","54.675079","45.333092","45.608788","-0.010230","-71.827919","-298.839935"
"34.400","812.378","12252","85.006828","83.425301","6","165.273102","-0.007392","0.074314","-0.119397","100.000000","100.000000","0.000000","0.000000","0.000000","78.078407","55.212574","45.378006","45.724426","0.107999","-70.269058","-300.520996"
"34.450","814.671","12239","84.997932","83.419960","6","165.517630","-0.005454","0.124046","-0.107753","88.627449","88.627449","0.000000","0.000000","0.000000","77.423347","55.298592","45.464653","45.505947","0.444083","-68.707909","-302.204590"
"34.500","816.963","11961","84.940346","83.413094","6","165.173195","0.002576","-0.171552","-0.105093","12.549021","12.549021","0.000000","0.000000","0.000000","77.124557","54.479610","45.327957","45.183670","0.822335","-67.146965","-303.887451"
"34.550","819.247","11654","84.831512","83.400574","6","164.682545","0.006532","-0.263846","-0.026896","0.000000","3.406921","0.000000","0.000000","0.000000","73.795593","55.940277","44.889763","44.566841","0.447772","-65.591133","-305.565308"
"34.600","821.526","11561","84.731537","83.382339","6","164.080467","0.006747","-0.333390","-0.061361","0.000000","4.412257","0.000000","0.000000","0.000000","69.213280","57.172340","44.749557","44.167542","-0.549303","-64.039612","-307.238770"
"34.650","823.796","11488","84.637772","83.359573","6","163.538910","0.007949","-0.417106","-0.103850","0.000000","4.089678","1.844172","0.000000","0.000000","65.041130","58.456291","44.181675","43.953522","-0.218459","-62.493458","-308.906586"
"34.700","826.055","11444","84.547829","83.333260","6","162.409914","-0.004296","-0.609372","-0.106848","0.000000","2.784922","3.503926","0.000000","0.000000","56.962360","59.310215","43.589321","43.675331","0.108747","-60.955238","-310.565918"
"34.750","828.297","11326","84.461723","83.304214","6","161.306941","0.002291","-0.646345","-0.108820","0.000000","2.961427","5.371148","0.000000","0.000000","49.832474","61.459435","43.025864","43.490643","0.141259","-59.428406","-312.212738"
"34.800","830.523","11179","84.379745","83.273102","6","159.933101","0.004864","-0.789937","-0.090824","0.000000","2.762415","7.445840","0.000000","0.000000","43.842335","65.841774","42.424812","43.036114","0.095605","-57.912605","-313.847687"
"34.850","832.730","10955","84.302719","83.240570","6","158.737514","0.007817","-0.819311","-0.092281","0.000000","4.815029","8.759811","0.000000","0.000000","37.839886","72.384384","41.889908","42.265015","-0.207973","-56.409599","-315.468750"
"34.900","834.916","10786","84.229706","83.207199","6","156.839420","0.003709","-1.007121","-0.061832","0.000000","4.231113","12.355944","0.000000","0.000000","32.552074","77.183434","40.970314","41.705147","-0.100051","-54.920918","-317.074677"
"34.950","837.074","10465","84.160248","83.173523","6","154.926302","-0.010913","-1.118329","-0.089703","0.000000","7.326694","14.361478","0.000000","0.000000","25.221172","84.636993","40.180450","40.545307","0.284813","-53.451099","-318.660156"
"35.000","839.206","10162","84.097977","83.140083","6","152.965874","-0.011867","-1.114787","-0.043302","0.000000","11.384704","14.568948","0.000000","0.000000","18.556456","84.579834","39.688705","39.352928","0.148664","-51.999363","-320.226593"
"35.051","841.396","9889","84.039375","83.106033","6","151.087857","0.010448","-1.072726","-0.047323","0.000000","13.895440","14.361478","0.000000","0.000000","15.410721","84.641724","39.255116","38.282269","0.056424","-50.508450","-321.835236"
"35.101","843.474","9649","83.986427","83.074150","6","149.024927","-0.002148","-1.046408","-0.029909","0.000000","15.360178","13.808228","0.000000","0.000000","16.713228","84.611336","38.766720","37.343163","0.550579","-49.093376","-323.362152"
"35.151","845.523","9429","83.936356","83.043243","6","146.856789","-0.007235","-1.134319","-0.003588","0.000000","17.184090","13.669914","0.000000","0.000000","18.880037","84.576973","38.257248","36.482220","-0.112710","-47.698105","-324.867828"
"35.201","847.543","9235","83.889664","83.013519","6","144.909270","0.012255","-1.200211","-0.049102","0.000000","18.591721","13.739071","0.000000","0.000000","19.781437","84.609993","37.719837","35.723534","0.256689","-46.322548","-326.352295"
"35.251","849.534","9056","83.844986","82.985115","6","142.705756","-0.014816","-1.183230","-0.006224","0.000000","19.443291","13.739071","0.000000","0.000000","20.605253","84.550034","37.164829","35.025326","-0.022114","-44.966866","-327.815552"
"35.301","851.495","8889","83.801796","82.958038","6","140.513173","0.011544","-1.137394","-0.054186","0.000000","20.000000","13.739071","0.000000","0.000000","21.138317","84.600647","36.615559","34.372044","-0.054411","-43.631870","-329.256256"
"35.351","853.425","8728","83.759521","82.932289","6","138.399843","-0.003937","-1.122341","-0.040242","0.000000","20.000000","13.600758","0.000000","0.000000","20.203766","84.582527","36.110100","33.745182","0.025244","-42.317261","-330.675293"
"35.401","855.327","9305","83.751091","82.908646","5","136.213316","-0.163740","-1.180866","-0.027247","0.000000","50.199986","13.600758","0.000000","0.000000","19.619184","84.626595","35.548714","31.205645","4.213120","-41.022507","-332.073029"
"35.451","857.199","9150","83.714302","82.888031","5","134.214436","0.024060","-1.061069","-0.178991","0.000000","20.000000","13.600758","0.000000","0.000000","18.521538","84.568092","35.053257","30.746536","-0.042013","-39.747166","-333.449188"
"35.501","859.049","8966","83.674248","82.868523","5","132.075618","0.012381","-1.093289","-0.034426","0.000000","20.000000","13.462445","0.000000","0.000000","18.174208","84.611687","34.472031","30.124687","-0.133627","-38.492847","-334.803955"
"35.551","860.869","8788","83.635246","82.850327","5","129.997430","-0.019924","-0.977736","-0.091340","0.000000","20.000000","11.871848","0.000000","0.000000","18.577534","84.557632","34.063110","29.523014","-1.577611","-37.258549","-336.136322"
"35.601","862.663","8615","83.597160","82.833527","5","128.491850","0.047775","-0.745636","-0.338588","0.000000","20.000000","8.483186","0.000000","0.000000","20.664303","84.566574","33.977509","28.938255","0.749961","-36.041580","-337.450226"
"35.651","864.446","8446","83.559906","82.817871","5","128.262827","-0.037425","-0.259873","0.018704","0.000000","20.000000","3.988020","0.000000","0.000000","24.035286","84.574699","34.285160","28.367878","0.442646","-34.833736","-338.756134"
"35.701","866.231","8281","83.523445","82.802521","5","128.838538","-0.056284","0.148309","-0.106930","0.000000","20.000000","0.000000","0.000000","0.000000","31.253138","84.538994","35.020733","27.810661","-4.046904","-33.622440","-340.062836"
"35.751","868.027","8120","83.487717","82.786438","5","129.412450","0.169532","0.188245","-0.944398","0.000000","20.000000","0.000000","0.000000","0.000000","40.499943","84.597900","35.378212","27.266415","4.479226","-32.404858","-341.377899"
"35.801","869.830","7963","83.452637","82.769028","5","129.891989","-0.137352","0.131931","0.640858","0.000000","20.000000","0.000000","0.000000","0.000000","47.790836","84.554131","35.489426","26.735882","4.623720","-31.185974","-342.701569"
"35.851","871.641","7810","83.418137","82.749924","5","130.426103","-0.336991","0.157441","0.726598","0.000000","20.000000","0.000000","0.000000","0.000000","53.165012","84.568497","35.677105","26.220190","-20.229149","-29.954292","-344.023743"
"35.901","873.461","7661","83.384056","82.728844","5","131.112035","0.700643","0.102575","-3.086010","0.000000","20.000000","0.000000","0.000000","0.000000","56.247604","84.552261","35.767384","25.719269","9.116119","-28.716291","-345.351868"
"35.951","875.290","7517","83.350235","82.705688","5","131.865779","-0.192904","0.120345","0.932745","0.000000","20.000000","0.000000","0.000000","0.000000","59.263031","84.568619","35.962330","25.232683","24.593777","-27.487888","-346.703186"
"36.001","877.131","7377","83.316536","82.680626","5","132.528996","-0.700230","0.061820","2.331234","0.000000","20.000000","0.000000","0.000000","0.000000","63.663174","84.548050","36.251427","24.760353","-29.302406","-26.237513","-348.048889"
